8.373622894287109375e-01,3.679916381835937500e+00,3.899719238281250000e+00,3.183361053466796875e+00
7.845726013183593750e-01,1.167877197265625000e+00,2.370300292968750000e+00,1.418922424316406250e+00
9.147720336914062500e-01,2.317848205566406250e+00,2.659355163574218750e+00,2.014984130859375000e+00
7.408161163330078125e-01,1.490589141845703125e+00,2.752853393554687500e+00,3.550674438476562500e+00
4.745502471923828125e-01,1.598655700683593750e+00,2.765045166015625000e+00,2.916702270507812500e+00
3.805084228515625000e-01,7.141342163085937500e-01,2.327251434326171875e+00,3.869583129882812500e+00
3.663835525512695312e-01,1.238021850585937500e-01,9.688682556152343750e-01,2.999008178710937500e+00
2.757949829101562500e-01,8.619728088378906250e-01,5.219497680664062500e-01,6.729927062988281250e-01
1.073455810546875000e-01,1.022037506103515625e+00,1.332660675048828125e+00,1.842025756835937500e+00
3.369808197021484375e-02,1.074199676513671875e+00,1.098241806030273438e+00,1.452827453613281250e+00
4.634380340576171875e-03,9.982395172119140625e-01,1.082664489746093750e+00,1.480247497558593750e+00
2.955460548400878906e-02,7.240009307861328125e-01,9.311161041259765625e-01,8.760871887207031250e-01
5.792307853698730469e-02,2.630195617675781250e-01,3.638591766357421875e-01,1.040306091308593750e+00
1.642377376556396484e-01,1.278823852539062500e+00,1.881908416748046875e+00,2.364574432373046875e+00
3.556048870086669922e-02,6.730232238769531250e-01,1.188882827758789062e+00,1.607707977294921875e+00
